timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1713202596524,3306,Scrape,503,,Item 1-200,text,false,,593,620,300,300,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3305,0,0
1713202591953,7901,Scrape,200,,Item 1-103,text,true,,42006,620,299,299,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",7901,0,0
1713202596639,3222,Scrape,503,,Item 1-191,text,false,,593,620,298,298,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3181,0,0
1713202597093,2778,Scrape,503,,Item 1-251,text,false,,593,620,297,297,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2752,0,0
1713202591737,8153,Login,200,,Item 1-342,text,true,,919,445,296,296,http://192.168.49.2:30001/oauth/token,8153,0,1
1713202594918,5049,Scrape,200,,Item 1-144,text,true,,42006,620,296,296,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5048,0,0
1713202598308,1672,Scrape,503,,Item 1-195,text,false,,593,620,295,295,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",1672,0,0
1713202596475,3537,Scrape,503,,Item 1-99,text,false,,593,620,294,294,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3534,0,0
1713202597687,2343,Scrape,503,,Item 1-82,text,false,,593,620,293,293,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2343,0,0
1713202596857,3190,Scrape,503,,Item 1-141,text,false,,593,620,292,292,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3188,0,0
1713202597858,2198,Scrape,503,,Item 1-64,text,false,,593,620,291,291,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2198,0,0
1713202596889,3171,Scrape,503,,Item 1-108,text,false,,593,620,290,290,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3170,0,0
1713202597925,2139,Scrape,503,,Item 1-23,text,false,,593,620,289,289,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2139,0,0
1713202594933,5135,Scrape,503,,Item 1-271,text,false,,593,620,288,288,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5134,0,0
1713202594403,5668,Scrape,503,,Item 1-216,text,false,,593,620,287,287,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5668,0,0
1713202596189,3884,Scrape,503,,Item 1-123,text,false,,593,620,286,286,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3884,0,0
1713202594777,5310,Scrape,503,,Item 1-85,text,false,,593,620,285,285,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5310,0,0
1713202593234,6862,Scrape,503,,Item 1-201,text,false,,593,620,284,284,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6862,0,0
1713202594377,5722,Scrape,503,,Item 1-102,text,false,,593,620,283,283,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5715,0,0
1713202594561,5542,Scrape,503,,Item 1-87,text,false,,593,620,282,282,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5542,0,0
1713202593487,6650,Scrape,503,,Item 1-257,text,false,,593,620,281,281,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6648,0,0
1713202595019,5130,Scrape,503,,Item 1-155,text,false,,593,620,280,280,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5130,0,0
1713202590998,9154,Login,200,,Item 1-212,text,true,,919,445,279,279,http://192.168.49.2:30001/oauth/token,9154,0,1
1713202596600,3558,Scrape,503,,Item 1-311,text,false,,593,620,279,279,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3543,0,0
1713202593352,6842,Scrape,503,,Item 1-10,text,false,,593,620,278,278,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6842,0,0
1713202596634,3580,Scrape,503,,Item 1-272,text,false,,593,620,277,277,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3580,0,0
1713202591391,8833,Scrape,503,,Item 1-128,text,false,,593,620,276,276,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",8833,0,0
1713202596645,3592,Scrape,503,,Item 1-250,text,false,,593,620,275,275,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3592,0,0
1713202597732,2506,Scrape,503,,Item 1-245,text,false,,593,620,275,275,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2505,0,0
1713202598324,1922,Scrape,503,,Item 1-231,text,false,,593,620,273,273,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",1922,0,0
1713202594421,5835,Scrape,503,,Item 1-226,text,false,,593,620,272,272,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5835,0,0
1713202597672,2588,Scrape,503,,Item 1-344,text,false,,593,620,271,271,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2587,0,0
1713202596067,4243,Scrape,200,,Item 1-44,text,true,,42006,620,270,270,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4240,0,0
1713202597494,2824,Scrape,503,,Item 1-210,text,false,,593,620,269,269,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2824,0,0
1713202597906,2459,Scrape,503,,Item 1-28,text,false,,593,620,268,268,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2457,0,0
1713202594010,6369,Scrape,503,,Item 1-121,text,false,,593,620,267,267,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6356,0,0
1713202594015,6379,Scrape,503,,Item 1-105,text,false,,593,620,266,266,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6366,0,0
1713202591509,8890,Scrape,200,,Item 1-50,text,true,,42006,620,265,265,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",8886,0,0
1713202595149,5257,Scrape,503,,Item 1-31,text,false,,593,620,264,264,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5257,0,0
1713202594052,6379,Scrape,200,,Item 1-120,text,true,,42833,620,263,263,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6360,0,0
1713202598297,2140,Scrape,503,,Item 1-269,text,false,,593,620,262,262,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2140,0,0
1713202590884,9558,Scrape,200,,Item 1-6,text,true,,42006,620,261,261,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",9557,0,0
1713202594358,6103,Scrape,503,,Item 1-167,text,false,,593,620,260,260,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6099,0,0
1713202596944,3527,Scrape,503,,Item 1-289,text,false,,593,620,259,259,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3527,0,0
1713202596257,4227,Scrape,503,,Item 1-137,text,false,,593,620,258,258,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4211,0,0
1713202594639,5853,Scrape,503,,Item 1-262,text,false,,593,620,257,257,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5853,0,0
1713202598177,2331,Scrape,503,,Item 1-71,text,false,,593,620,256,256,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2331,0,0
1713202596618,3897,Scrape,503,,Item 1-248,text,false,,593,620,255,255,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3896,0,0
1713202598440,2088,Scrape,503,,Item 1-224,text,false,,593,620,254,254,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2087,0,0
1713202595714,4857,Scrape,503,,Item 1-113,text,false,,593,620,253,253,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4857,0,0
1713202591507,9076,Scrape,200,,Item 1-126,text,true,,42833,620,252,252,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",9075,0,0
1713202599015,1635,Scrape,503,,Item 1-111,text,false,,593,620,251,251,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",1635,0,0
1713202594537,6132,Scrape,503,,Item 1-232,text,false,,593,620,250,250,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6129,0,0
1713202597853,2821,Scrape,503,,Item 1-317,text,false,,593,620,249,249,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2775,0,0
1713202597962,2722,Scrape,503,,Item 1-20,text,false,,593,620,248,248,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2692,0,0
1713202597744,2951,Scrape,503,,Item 1-181,text,false,,593,620,247,247,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2951,0,0
1713202596941,3770,Scrape,503,,Item 1-306,text,false,,593,620,246,246,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3768,0,0
1713202593046,7670,Scrape,200,,Item 1-188,text,true,,42006,620,245,245,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",7669,0,0
1713202596909,3824,Scrape,503,,Item 1-170,text,false,,593,620,244,244,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3795,0,0
1713202598262,2473,Scrape,503,,Item 1-7,text,false,,593,620,243,243,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2458,0,0
1713202599101,1638,Scrape,503,,Item 1-84,text,false,,593,620,242,242,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",1638,0,0
1713202597057,3697,Scrape,503,,Item 1-204,text,false,,593,620,241,241,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3697,0,0
1713202594178,6591,Scrape,200,,Item 1-206,text,true,,42833,620,240,240,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6586,0,0
1713202596069,4765,Scrape,503,,Item 1-290,text,false,,593,620,239,239,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4765,0,0
1713202599092,1753,Scrape,503,,Item 1-273,text,false,,593,620,238,238,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",1746,0,0
1713202594134,6718,Scrape,503,,Item 1-49,text,false,,593,620,237,237,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6704,0,0
1713202596888,3989,Scrape,503,,Item 1-336,text,false,,593,620,236,236,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3988,0,0
1713202595735,5169,Scrape,200,,Item 1-116,text,true,,42833,620,235,235,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5168,0,0
1713202597784,3151,Scrape,503,,Item 1-179,text,false,,593,620,234,234,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3151,0,0
1713202593334,7626,Scrape,200,,Item 1-208,text,true,,42833,620,233,233,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",7625,0,0
1713202596804,4191,Scrape,200,,Item 1-337,text,true,,42833,620,232,232,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4183,0,0
1713202597750,3247,Scrape,503,,Item 1-43,text,false,,593,620,231,231,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3247,0,0
1713202591654,9353,Scrape,503,,Item 1-95,text,false,,593,620,230,230,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",9347,0,0
1713202596528,4486,Scrape,503,,Item 1-168,text,false,,593,620,229,229,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4486,0,0
1713202596481,4533,Scrape,503,,Item 1-54,text,false,,593,620,228,228,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4524,0,0
1713202597680,3347,Scrape,503,,Item 1-240,text,false,,593,620,227,227,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3346,0,0
1713202598185,2875,Scrape,503,,Item 1-331,text,false,,593,620,226,226,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2875,0,0
1713202597464,3600,Scrape,503,,Item 1-301,text,false,,593,620,225,225,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3600,0,0
1713202597733,3343,Scrape,503,,Item 1-17,text,false,,593,620,224,224,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3343,0,0
1713202596540,4547,Scrape,503,,Item 1-279,text,false,,593,620,223,223,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4547,0,0
1713202593572,7545,Scrape,200,,Item 1-62,text,true,,42833,620,222,222,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",7544,0,0
1713202593936,7189,Scrape,200,,Item 1-235,text,true,,42833,620,221,221,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",7189,0,0
1713202594552,6587,Scrape,200,,Item 1-145,text,true,,42833,620,220,220,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6587,0,0
1713202598442,2700,Scrape,503,,Item 1-314,text,false,,593,620,219,219,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2687,0,0
1713202594471,6675,Scrape,503,,Item 1-76,text,false,,593,620,218,218,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6654,0,0
1713202598493,2672,Scrape,503,,Item 1-233,text,false,,593,620,217,217,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2671,0,0
1713202597696,3474,Scrape,503,,Item 1-57,text,false,,593,620,216,216,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3472,0,0
1713202594858,6319,Scrape,503,,Item 1-4,text,false,,593,620,215,215,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6312,0,0
1713202594946,6246,Scrape,503,,Item 1-223,text,false,,593,620,214,214,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6246,0,0
1713202598827,2367,Scrape,503,,Item 1-13,text,false,,593,620,213,213,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2367,0,0
1713202597500,3723,Scrape,503,,Item 1-73,text,false,,593,620,212,212,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3723,0,0
1713202597752,3482,Scrape,503,,Item 1-63,text,false,,593,620,211,211,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3474,0,0
1713202595342,5899,Scrape,503,,Item 1-101,text,false,,593,620,210,210,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5894,0,0
1713202599074,2168,Scrape,503,,Item 1-45,text,false,,593,620,209,209,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2166,0,0
1713202596777,4469,Scrape,503,,Item 1-197,text,false,,593,620,208,208,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4469,0,0
1713202595455,5818,Scrape,503,,Item 1-81,text,false,,593,620,207,207,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5814,0,0
1713202595237,6045,Scrape,503,,Item 1-338,text,false,,593,620,206,206,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6044,0,0
1713202595393,5895,Scrape,503,,Item 1-228,text,false,,593,620,205,205,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5895,0,0
1713202598329,2962,Scrape,503,,Item 1-74,text,false,,593,620,204,204,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2959,0,0
1713202598305,2999,Scrape,503,,Item 1-38,text,false,,593,620,203,203,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2999,0,0
1713202598445,2864,Scrape,503,,Item 1-286,text,false,,593,620,202,202,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2863,0,0
1713202598458,2852,Scrape,503,,Item 1-348,text,false,,593,620,201,201,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2852,0,0
1713202597687,3623,Scrape,503,,Item 1-58,text,false,,593,620,201,201,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3622,0,0
1713202598332,2980,Scrape,503,,Item 1-217,text,false,,593,620,199,199,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2977,0,0
1713202595019,6293,Scrape,503,,Item 1-236,text,false,,593,620,198,198,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6293,0,0
1713202598810,2503,Scrape,503,,Item 1-124,text,false,,593,620,197,197,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2502,0,0
1713202597163,4156,Scrape,503,,Item 1-164,text,false,,593,620,196,196,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4151,0,0
1713202595534,5797,Scrape,503,,Item 1-211,text,false,,593,620,195,195,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5796,0,0
1713202598989,2342,Scrape,503,,Item 1-297,text,false,,593,620,195,195,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2342,0,0
1713202598508,2850,Scrape,503,,Item 1-288,text,false,,593,620,193,193,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2850,0,0
1713202595848,5550,Scrape,503,,Item 1-135,text,false,,593,620,192,192,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5550,0,0
1713202591614,9788,Scrape,503,,Item 1-178,text,false,,593,620,191,191,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",9788,0,0
1713202594606,6808,Scrape,503,,Item 1-34,text,false,,593,620,190,190,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6803,0,0
1713202594929,6490,Scrape,503,,Item 1-42,text,false,,593,620,189,189,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6489,0,0
1713202598478,3003,Scrape,503,,Item 1-328,text,false,,593,620,188,188,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3003,0,0
1713202599125,2359,Scrape,503,,Item 1-321,text,false,,593,620,187,187,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2352,0,0
1713202598179,3313,Scrape,503,,Item 1-11,text,false,,593,620,186,186,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3308,0,0
1713202597415,4102,Scrape,200,,Item 1-151,text,true,,42006,620,185,185,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4102,0,0
1713202598818,2719,Scrape,503,,Item 1-199,text,false,,593,620,184,184,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2719,0,0
1713202598483,3086,Scrape,503,,Item 1-307,text,false,,593,620,183,183,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3086,0,0
1713202592683,8906,Scrape,200,,Item 1-229,text,true,,42006,620,182,182,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",8906,0,0
1713202597322,4278,Scrape,200,,Item 1-93,text,true,,42833,620,181,181,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4278,0,0
1713202598932,2670,Scrape,503,,Item 1-284,text,false,,593,620,180,180,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2670,0,0
1713202598361,3253,Scrape,503,,Item 1-310,text,false,,593,620,179,179,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3253,0,0
1713202593024,8592,Scrape,503,,Item 1-15,text,false,,593,620,178,178,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",8592,0,0
1713202593980,7643,Scrape,200,,Item 1-16,text,true,,42833,620,177,177,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",7643,0,0
1713202597690,3948,Scrape,503,,Item 1-182,text,false,,593,620,176,176,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3948,0,0
1713202598787,2861,Scrape,503,,Item 1-115,text,false,,593,620,175,175,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2861,0,0
1713202598971,2683,Scrape,503,,Item 1-242,text,false,,593,620,174,174,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2683,0,0
1713202598926,2754,Scrape,503,,Item 1-117,text,false,,593,620,173,173,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2753,0,0
1713202598630,3071,Scrape,503,,Item 1-218,text,false,,593,620,172,172,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3071,0,0
1713202598035,3666,Scrape,503,,Item 1-281,text,false,,593,620,172,172,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3666,0,0
1713202597643,4079,Scrape,503,,Item 1-278,text,false,,593,620,170,170,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4078,0,0
1713202598286,3460,Scrape,200,,Item 1-187,text,true,,42006,620,169,169,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3460,0,0
1713202590880,10911,Scrape,200,,Item 1-9,text,true,,42833,620,168,168,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",10911,0,0
1713202599641,2158,Scrape,503,,Item 1-136,text,false,,593,620,167,167,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2158,0,0
1713202591261,10575,Scrape,200,,Item 1-107,text,true,,42006,620,166,166,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",10574,0,0
1713202594849,6994,Scrape,200,,Item 1-171,text,true,,42006,620,165,165,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6994,0,0
1713202594880,6974,Scrape,200,,Item 1-94,text,true,,42833,620,164,164,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6973,0,0
1713202593545,8326,Scrape,200,,Item 1-29,text,true,,42006,620,163,163,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",8326,0,0
1713202597396,4479,Scrape,200,,Item 1-343,text,true,,42833,620,162,162,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4478,0,0
1713202594769,7125,Scrape,200,,Item 1-327,text,true,,42833,620,161,161,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",7124,0,0
1713202595543,6354,Scrape,200,,Item 1-174,text,true,,42006,620,160,160,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",6354,0,0
1713202598816,3105,Scrape,503,,Item 1-153,text,false,,593,620,159,159,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3099,0,0
1713202596311,5660,Scrape,200,,Item 1-47,text,true,,42833,620,158,158,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",5659,0,0
1713202592563,9423,Scrape,200,,Item 1-173,text,true,,42833,620,157,157,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",9422,0,0
1713202599891,2098,Scrape,503,,Item 1-342,text,false,,593,620,156,156,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",2091,0,0
1713202597399,4596,Scrape,200,,Item 1-2,text,true,,42833,620,155,155,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",4594,0,0
1713202598519,3516,Scrape,503,,Item 1-313,text,false,,593,620,154,154,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",3516,0,0
1713202594292,7764,Scrape,200,,Item 1-177,text,true,,42006,620,153,153,"http://192.168.49.2:30001/scraping/search?item=rx6600&page=0&size=999&sources=KABUM,AMAZON",7763,0,0
